repo_name,users_2016,users_2017,users_2018,users_2019,users_2016_above_11,users_2017_above_11,users_2018_above_11,users_2019_above_11,commits_2016,commits_2017,commits_2018,commits_2019,users_commit_2016_above_11,users_commit_2017_above_11,users_commit_2018_above_11,users_commit_2019_above_11,users_capped_commit_2016,users_capped_commit_2017,users_capped_commit_2018,users_capped_commit_2019,users_capped_commit_2016_above_11,users_capped_commit_2017_above_11,users_capped_commit_2018_above_11,users_capped_commit_2019_above_11
gochaorg/cofe.xyz,3,3,1,1,2,3,1,1,1583,658,876,32,1576,658,876,32,778,658,484,32,771,658,484,32
renderpci/dedalo-4,4,3,5,4,2,2,3,2,48,96,1071,169,41,90,1061,166,48,96,930,169,41,90,920,166
benkuper/Chataigne,1,3,2,3,1,1,1,2,50,266,558,676,50,253,547,674,50,266,495,503,50,253,484,501
Flexible-User-Experience/box-idiomes,2,3,3,1,1,3,2,1,50,589,696,84,49,589,685,84,50,589,549,84,49,589,538,84
olton/Metro-UI-CSS,2,3,4,9,1,1,1,1,52,18,527,617,51,16,524,606,52,18,487,495,51,16,484,484
open-austin/harris-county-bookings,4,3,3,2,3,1,1,1,565,1443,742,29,561,1438,730,28,519,489,496,29,515,484,484,28
gmke/OnStep,3,3,4,0,1,2,2,0,310,330,564,0,307,328,562,0,310,330,564,0,307,328,562,0
hjd1964/OnStep,3,3,3,5,1,2,2,3,310,330,870,870,307,328,869,867,310,330,627,559,307,328,626,556
gentoo-mirror/stefantalpalaru,2,3,3,4,2,2,3,2,311,687,759,508,311,682,759,506,311,687,759,508,311,682,759,506
penrose/penrose,1,3,11,10,1,2,5,8,56,170,518,641,56,161,491,633,56,170,518,641,56,161,491,633
MHSCSClub/MHSAlumDB,3,3,2,1,1,2,2,0,58,157,636,2,55,156,636,0,58,157,636,2,55,156,636,0
cadpage/cadpage-parsers,3,3,3,3,2,3,3,2,314,1584,1483,1193,309,1584,1483,1192,314,712,657,555,309,712,657,554
ctrlo/GADS,4,3,8,8,1,2,4,6,316,650,887,883,307,642,864,871,316,607,657,713,307,599,634,701
tumic0/GPXSee,1,3,12,14,1,1,4,8,316,315,611,642,316,306,587,630,316,315,605,642,316,306,581,630
szellmann/visionaray,6,3,5,2,2,1,1,1,834,579,617,374,829,575,605,373,508,488,496,374,503,484,484,373
docker-library/repo-info,5,3,2,3,2,2,1,2,3908,7540,8536,16098,3899,7534,8533,16096,544,502,487,511,535,496,484,509
Retronator/Pixel-Art-Academy,4,3,3,2,1,1,1,1,72,486,578,417,69,483,573,415,72,486,489,417,69,483,484,415
Kronuz/Xapiand,4,3,4,5,3,3,4,3,3404,1868,2593,2679,3402,1868,2593,2676,1454,1084,1239,649,1452,1084,1239,646
PDXChinese/pdxchinese.github.io,33,3,2,2,1,2,1,1,847,781,852,887,779,779,849,880,552,592,487,491,484,590,484,484
libocca/occa,5,3,10,4,2,0,1,1,81,7,837,212,71,0,818,198,81,7,503,212,71,0,484,198
jbtronics/Part-DB,3,3,3,2,1,2,1,1,82,1020,652,37,78,1019,650,29,82,538,486,37,78,537,484,29
danielhers/tupa,2,3,3,5,2,2,2,3,339,1093,571,112,339,1092,562,108,339,617,571,112,339,616,562,108
huji-nlp/tupa,2,3,3,5,2,2,2,2,339,1093,571,107,339,1092,562,93,339,617,571,107,339,616,562,93
kaoc/kaoc.github.io,22,3,1,1,4,2,1,1,343,131,820,424,311,123,820,424,343,131,484,424,311,123,484,424
PooyaEimandar/WolfEngine,2,3,2,1,2,2,2,1,90,420,593,26,90,419,593,26,90,420,571,26,90,419,571,26
StraboSpot/strabo-mobile,4,3,5,5,1,3,4,2,348,292,560,206,344,292,556,197,348,292,560,206,344,292,556,197
benknoble/Dotfiles,2,3,1,2,1,1,1,2,96,628,502,523,95,625,502,523,96,487,484,523,95,484,484,523
ndoit/fenrir,4,3,2,2,3,3,2,2,2144,1365,2006,941,2142,1365,2006,941,1149,1060,734,577,1147,1060,734,577
vbence86/fivenations,3,3,2,0,2,2,2,0,355,515,958,0,350,514,958,0,355,505,617,0,350,504,617,0
g0v-data/mirror,2,3,3,1,1,2,2,1,296035,527862,10031,10259,296034,527859,10030,10259,485,616,969,484,484,613,968,484
RobertCNelson/omap-image-builder,10,3,1,5,3,1,1,1,616,646,530,384,597,641,530,379,574,489,484,384,555,484,484,379
beagleboard/image-builder,10,3,1,5,3,1,1,1,616,646,530,384,597,641,530,379,574,489,484,384,555,484,484,379
ppavlidis/Gemma,4,3,3,3,1,3,3,1,110,746,674,30,87,746,674,26,110,613,674,30,87,613,674,26
gitql/gitql,7,3,26,5,3,1,5,1,110,32,790,46,105,22,740,30,110,32,790,46,105,22,740,30
YuKitAs/tech-note,1,3,3,1,1,2,2,1,112,298,574,213,112,290,572,213,112,298,502,213,112,290,500,213
Wandalen/wTesting,4,3,3,4,2,2,3,4,114,217,667,1176,106,208,667,1176,114,217,530,936,106,208,530,936
Opmantek/open-audit,3,3,5,3,1,1,2,1,1396,855,785,578,1387,852,772,575,493,487,509,487,484,484,496,484
openradiation/openradiation-mobile,4,3,4,2,3,1,3,2,373,38,686,156,372,25,678,156,373,38,686,156,372,25,678,156
RolandKujundzic/rkphplib,3,3,2,3,2,3,2,2,374,506,663,623,364,506,663,619,374,506,663,623,364,506,663,619
opensim-org/opensim-gui,3,3,9,4,1,2,3,1,120,693,971,28,110,691,945,23,120,650,638,28,110,648,612,23
yyc-git/Wonder.js,1,3,2,1,1,1,1,1,1144,1185,1622,165,1144,1183,1619,165,484,486,487,165,484,484,484,165
NLnetLabs/unbound,4,3,3,17,2,2,2,2,377,437,568,406,363,431,564,359,377,437,527,406,363,431,523,359
chantra/unbound,4,3,3,13,2,2,2,2,377,437,568,313,363,431,564,272,377,437,527,313,363,431,523,272
darglein/saiga,5,3,6,6,2,1,2,3,378,206,567,587,372,199,558,577,378,206,567,587,372,199,558,577
xieguigang/GCModeller,3,3,1,6,2,3,1,5,1660,3827,2443,4522,1652,3827,2443,4520,867,1005,484,870,859,1005,484,868
SMRUCC/GCModeller,3,3,1,6,2,3,1,5,1660,3827,2443,4523,1652,3827,2443,4521,867,1005,484,872,859,1005,484,870
pathwaysmedical/frasernw,4,3,2,0,3,3,2,0,1660,1329,1371,0,1657,1329,1371,0,1076,1082,968,0,1073,1082,968,0
shisoft/Nebuchadnezzar,3,3,4,2,1,1,1,1,381,319,565,393,369,309,559,382,381,319,490,393,369,309,484,382
stefanw/froide,5,3,4,1,1,1,1,1,126,437,1044,217,114,434,1037,217,126,437,491,217,114,434,484,217
derUli/ulicms,3,3,4,2,3,3,4,2,1150,1500,1388,967,1150,1500,1388,967,923,983,1227,520,923,983,1227,520
orbeon/orbeon-forms,3,3,7,3,2,2,2,2,1154,1063,902,887,1151,1062,892,885,729,730,676,654,726,729,666,652
intrigueio/intrigue-core,4,3,2,5,2,1,1,1,387,603,777,729,385,599,776,715,387,488,485,498,385,484,484,484
Or3stis/apparatus,7,3,3,1,2,1,2,1,133,951,591,37,123,946,590,37,133,489,591,37,123,484,590,37
Valkryst/VTerminal,6,3,3,2,2,3,2,0,134,1593,633,12,122,1593,628,0,134,1042,633,12,122,1042,628,0
sireum/v3,5,3,6,4,1,1,2,1,390,691,676,44,382,689,667,33,390,486,519,44,382,484,510,33
jobisoft/TbSync,1,3,13,6,1,2,2,1,135,253,1086,534,135,252,1055,522,135,253,544,496,135,252,513,484
jobisoft/TZPUSH1,1,3,13,3,1,2,2,1,135,253,1086,68,135,252,1055,63,135,253,544,68,135,252,513,63
imGraetzl/im_graetzl,4,3,3,4,2,3,3,3,647,566,700,647,644,566,700,643,568,566,666,623,565,566,666,619
todc/todc-bootstrap,1,3,1,3,1,1,1,3,140,486,691,653,140,479,691,653,140,486,484,581,140,479,484,581
VertebrateResequencing/wr,1,3,3,3,1,1,2,2,397,418,625,197,397,416,624,196,397,418,625,197,397,416,624,196
opinsys/puavo-users,3,3,3,4,1,3,2,2,142,534,737,477,133,534,733,473,142,534,737,477,133,534,733,473
gfngfn/Macrodown,5,3,21,9,4,2,7,2,143,662,841,113,142,655,787,94,143,662,739,113,142,655,685,94
Implem/Implem.Pleasanter,2,3,5,1,1,3,2,1,1423,1251,599,291,1418,1251,595,291,489,519,599,291,484,519,595,291
rsyncOSX/RsyncOSX,6,3,2,6,3,3,1,1,400,1344,1533,1229,397,1344,1530,1222,400,609,487,491,397,609,484,484
AmericasWater/awash,4,3,6,1,2,2,4,1,401,142,597,98,397,135,586,98,401,142,597,98,397,135,586,98
dasfoo/delern,3,3,3,10,2,3,3,3,146,803,825,784,140,803,825,775,146,803,825,784,140,803,825,775
dpressel/baseline,1,3,8,10,1,1,5,2,146,259,687,208,146,256,682,187,146,259,669,208,146,256,664,187
rorywalsh/cabbage,1,3,5,3,1,2,2,3,146,835,524,407,146,832,515,407,146,546,524,407,146,543,515,407
rorywalsh/cabaiste,1,3,5,3,1,2,2,1,146,835,524,211,146,832,515,199,146,546,524,211,146,543,515,199
BastianGschrey/PowerTune,5,3,2,2,3,2,2,1,146,352,567,304,140,351,567,303,146,352,567,304,140,351,567,303
exedio/persistence,7,3,4,5,3,2,2,2,1682,795,714,359,1673,792,708,355,758,611,618,359,749,608,612,355
luciouskami/YDWE,4,3,7,5,2,3,3,2,404,344,973,37,399,344,965,32,404,344,740,37,399,344,732,32
xjdr/xio,11,3,15,0,6,3,8,0,404,164,569,0,388,164,540,0,404,164,569,0,388,164,540,0
actboy168/YDWE,4,3,7,5,2,3,3,2,404,344,973,40,399,344,965,34,404,344,740,40,399,344,732,34
morkt/GARbro,5,3,7,1,1,1,2,1,660,485,725,105,653,480,719,105,491,485,642,105,484,480,636,105
dolanmiu/docx,1,3,18,27,1,2,5,3,149,325,590,311,149,320,531,261,149,325,590,311,149,320,531,261
SAOImageDS9/SAOImageDS9,1,3,3,3,1,1,1,1,151,898,927,821,151,895,922,818,151,487,489,487,151,484,484,484
mvysny/vaadin-on-kotlin,3,3,5,3,3,2,4,2,153,354,683,163,153,351,677,160,153,354,683,163,153,351,677,160
bashmak/djing,3,3,5,1,2,3,4,1,154,854,524,165,153,854,520,165,154,599,524,165,153,599,520,165
nerosketch/djing,3,3,5,1,2,3,4,1,154,854,524,165,153,854,520,165,154,599,524,165,153,599,520,165
Originate/tutorial-runner,2,3,5,0,2,1,3,0,412,102,506,0,412,93,503,0,412,102,506,0,412,93,503,0
MineLittlePony/MineLittlePony,2,3,6,6,1,1,3,2,157,30,664,497,156,28,645,484,157,30,613,497,156,28,594,484
rstoneback/pysat,3,3,20,4,1,1,11,4,158,167,1017,805,152,161,985,805,158,167,954,683,152,161,922,683
jklenzing/pysat,3,3,17,1,1,1,7,0,158,167,642,1,152,161,599,0,158,167,642,1,152,161,599,0
fallenswordhelper/fallenswordhelper,3,3,1,1,1,1,1,1,161,425,744,485,156,420,744,485,161,425,484,484,156,420,484,484
cacheflowe/haxademic,2,3,4,4,2,3,3,2,161,366,660,624,161,366,650,612,161,366,660,523,161,366,650,511
oliverschwendener/electronizr,3,3,7,1,2,2,4,1,164,250,800,17,156,247,787,17,164,250,559,17,156,247,546,17
presscustomizr/customizr,6,3,3,2,3,2,2,2,1189,1550,511,181,1185,1549,510,181,1066,969,511,181,1062,968,510,181
eri-trabiccolo/customizr,6,3,3,2,3,2,2,2,1189,1550,511,94,1185,1549,510,94,1066,969,511,94,1062,968,510,94
marekjm/viuavm,1,3,1,1,1,1,1,1,1961,1447,1322,261,1961,1445,1322,261,484,486,484,261,484,484,484,261
marekjm/wudoovm,1,3,1,1,1,1,1,1,1961,1447,1322,103,1961,1445,1322,103,484,486,484,103,484,484,484,103
wosch/bbbike,2,3,3,3,2,2,2,2,682,691,693,625,682,690,689,624,626,573,601,571,626,572,597,570
alphatwirl/alphatwirl,1,3,3,1,1,1,1,1,430,355,782,287,430,352,773,287,430,355,493,287,430,352,484,287
rdunlop/unicycling-registration,2,3,3,5,1,3,3,5,686,741,758,590,685,741,758,590,485,557,758,590,484,557,758,590
ArkGame/ArkGameFrame,3,3,9,6,2,3,2,2,175,1842,822,198,165,1842,804,189,175,1096,576,198,165,1096,558,189
ESSolutions/ESSArch_Core,4,3,4,4,3,3,3,3,431,818,795,173,427,818,792,172,431,515,592,173,427,515,589,172
mimmi20/BrowserDetector,3,3,2,4,3,1,1,3,688,441,1199,432,688,433,1189,428,554,441,494,432,554,433,484,428
materials-commons/materialscommons.org,4,3,3,2,4,3,2,1,4529,1786,1230,574,4529,1786,1219,568,1488,1452,979,490,1488,1452,968,484
jumpinjackie/mapguide-react-layout,1,3,3,4,1,3,3,4,434,859,673,501,434,859,673,501,434,774,673,501,434,774,673,501
jumpinjackie/mapguide-react-weblayout,1,3,3,3,1,3,3,2,434,859,671,132,434,859,671,129,434,774,671,132,434,774,671,129
opennars/opennars,1,3,7,5,1,2,5,2,179,249,1014,144,179,248,1005,131,179,249,936,144,179,248,927,131
vast-io/vast,1,3,12,9,1,1,8,8,181,243,1280,1014,181,238,1264,1013,181,243,1280,1014,181,238,1264,1013
mavam/vast,1,3,12,8,1,1,8,6,181,243,1280,604,181,238,1264,592,181,243,1280,604,181,238,1264,592
minimum2scp/dockerfiles,2,3,4,5,2,2,4,3,949,1043,856,860,949,1042,856,843,572,589,593,683,572,588,593,666
steinbaugh/seqcloudr,2,3,4,1,2,2,2,1,182,1720,3946,1353,182,1719,3939,1353,182,512,975,484,182,511,968,484
seqcloud/seqcloudR,2,3,4,1,2,2,2,1,182,1720,3946,193,182,1719,3939,193,182,512,975,193,182,511,968,193
steinbaugh/basejump,2,3,4,1,2,2,2,1,182,1720,3946,1437,182,1719,3939,1437,182,512,975,484,182,511,968,484
pedro-mendonca/github-updater,12,3,7,3,2,1,1,1,697,528,506,156,674,517,499,153,532,495,491,156,509,484,484,153
afragen/github-updater,12,3,7,3,2,1,1,1,697,528,506,201,674,517,499,198,532,495,491,201,509,484,484,198
rsyncOSX/Documentation,5,3,1,1,2,2,1,1,191,543,703,72,169,535,703,72,191,543,484,72,169,535,484,72
kosmologist/Andromeda,2,3,2,2,1,2,2,1,191,903,647,41,190,902,647,38,191,501,509,41,190,500,509,38
OurWorldInData/our-world-in-data-grapher,3,3,4,2,2,3,4,2,959,1166,641,221,956,1166,641,221,583,618,598,221,580,618,598,221
OurWorldInData/owid-grapher,3,3,4,2,2,3,4,2,959,1166,641,457,956,1166,641,457,583,618,598,457,580,618,598,457
owid/owid-grapher,3,3,4,11,2,3,4,6,959,1166,641,1047,956,1166,641,1038,583,618,598,998,580,618,598,989
ilscipio/scipio-erp,6,3,7,6,4,3,4,3,3264,2248,2963,858,3256,2248,2955,852,1302,968,1037,696,1294,968,1029,690
SimonRohou/tubex-lib,2,3,1,3,1,1,1,1,193,90,570,198,186,88,570,196,193,90,484,198,186,88,484,196
lcpt/xc,3,3,3,2,2,2,3,2,450,720,520,52,449,717,520,52,450,715,520,52,449,712,520,52
nert-gu/Xposition,9,3,8,0,3,0,3,0,197,13,515,0,176,0,488,0,197,13,515,0,176,0,488,0
suffolklibraries/sljekyll,7,3,4,8,4,2,3,4,1733,1784,1854,1820,1723,1782,1852,1804,1148,638,1272,807,1138,636,1270,791
00-Evan/shattered-pixel-dungeon,2,3,2,1,2,2,2,1,710,625,529,422,710,623,529,422,587,539,517,422,587,537,517,422
avoorhis/vamps-node.js,4,3,4,3,3,3,2,2,1231,1219,808,1033,1228,1219,803,1022,974,743,704,641,971,743,699,630
cyber-dojo/web,7,3,3,4,2,2,1,1,2258,664,1385,595,2244,663,1370,582,520,570,499,497,506,569,484,484
k42b3/fusio-impl,1,3,1,1,1,2,1,1,211,414,520,25,211,412,520,25,211,414,484,25,211,412,484,25
apioo/fusio-impl,1,3,1,1,1,2,1,1,211,414,520,250,211,412,520,250,211,414,484,250,211,412,484,250
vygr/ChrysaLisp,3,3,4,5,2,2,1,1,1491,1337,561,621,1480,1336,549,617,518,718,496,488,507,717,484,484
vygr/Asm-Kernel,3,3,4,4,2,2,1,1,1491,1337,561,511,1480,1336,549,508,518,718,496,487,507,717,484,484
binary-com/binary-bot,10,3,8,17,4,1,5,8,1492,577,646,873,1475,563,635,837,741,498,646,873,724,484,635,837
johntruckenbrodt/pyroSAR,2,3,6,2,2,2,4,1,213,256,745,517,213,252,729,513,213,256,701,488,213,252,685,484
fenhl/lore-seeker,3,3,2,2,1,2,2,2,214,498,728,754,210,497,728,754,214,498,728,754,210,497,728,754
adamtheturtle/vws-python,2,3,2,2,1,3,2,2,471,1266,1686,405,470,1266,1686,405,471,581,606,405,470,581,606,405
xenodium/dotsies,2,3,4,4,2,2,3,2,727,201,567,650,727,198,566,642,556,201,567,518,556,198,566,510
xenodium/dotfiles,2,3,4,3,2,2,3,2,727,201,567,158,727,198,566,156,556,201,567,158,556,198,566,156
realityforge/replicant,1,3,2,1,1,2,1,1,217,551,1603,416,217,550,1599,416,217,514,488,416,217,513,484,416
psathyrella/partis,26,3,4,3,4,1,2,2,1760,1115,834,584,1718,1113,830,578,577,486,519,510,535,484,515,504
jabber-at/hp,4,3,2,1,1,1,1,0,1249,514,528,11,1237,512,521,0,496,486,491,11,484,484,484,0
apache/sis,6,3,5,5,1,2,3,3,738,665,580,653,711,662,574,645,511,501,580,537,484,498,574,529
Kaffeine/telegram-qt,3,3,3,2,1,1,1,1,235,402,560,598,233,400,558,588,235,402,486,494,233,400,484,484
ebraminio/DroidPersianCalendar,6,3,14,10,3,2,5,5,493,73,1074,561,489,72,1049,547,493,73,657,561,489,72,632,547
behdad222/DroidPersianCalendar,6,3,12,0,3,2,5,0,493,73,1022,0,489,72,1000,0,493,73,651,0,489,72,629,0
sekiguchi-nagisa/ydsh,2,3,2,1,1,1,1,1,498,722,802,759,493,717,801,759,489,489,485,484,484,484,484,484
mydataspace/mydataspace.github.io,3,3,1,1,3,2,1,1,498,1323,773,125,498,1320,773,125,498,679,484,125,498,676,484,125
WPGlobus/WPGlobus,3,3,4,2,2,3,4,2,500,213,590,208,499,213,590,208,500,213,590,208,499,213,590,208
fennecdjay/Gwion,2,3,2,3,1,1,1,1,246,2629,898,1468,236,2625,897,1460,246,488,485,492,236,484,484,484
ColinIanKing/stress-ng,4,3,8,8,2,1,1,1,1015,1128,1201,882,1011,1126,1192,864,502,486,493,502,498,484,484,484
stephenegriffin/mfcmapi,5,3,5,4,3,2,3,3,504,122,1045,664,495,116,1034,662,504,122,740,664,495,116,729,662
DanWBR/dwsim5,4,3,3,4,2,3,1,1,760,717,564,322,756,717,554,317,541,534,494,322,537,534,484,317
emc-mongoose/mongoose,6,3,7,6,3,1,4,4,505,1184,1490,343,496,1176,1472,337,505,492,1159,343,496,484,1141,337
gridsync/gridsync,1,3,2,3,1,1,2,3,251,943,844,991,251,939,844,991,251,488,513,597,251,484,513,597
butcherg/rawproc,3,3,3,4,2,2,2,2,252,405,517,536,246,404,516,534,252,405,504,536,246,404,503,534
palkan/rails,574,515,519,174,42,43,35,22,5257,5267,3786,1285,4292,4440,2943,1022,4960,4745,3665,1285,3995,3918,2822,1022
BlakeWilliams/rails,574,515,442,0,42,43,32,0,5257,5266,2922,0,4292,4440,2212,0,4960,4744,2891,0,3995,3918,2181,0
mohitnatoo/rails,574,515,400,0,42,43,28,0,5257,5266,2614,0,4292,4440,1948,0,4960,4744,2614,0,3995,3918,1948,0
utilum/rails,574,515,517,93,42,43,35,14,5257,5266,3775,598,4292,4440,2943,450,4960,4744,3654,598,3995,3918,2822,450
printercu/rails,574,515,377,0,42,43,26,0,5257,5266,2424,0,4292,4440,1799,0,4960,4744,2424,0,3995,3918,1799,0
kmcphillips/rails,574,515,471,0,42,43,33,0,5257,5266,3109,0,4292,4440,2359,0,4960,4744,3046,0,3995,3918,2296,0
notapatch/rails,574,515,518,168,42,43,35,20,5257,5267,3783,1225,4292,4440,2943,954,4960,4745,3662,1225,3995,3918,2822,954
Stellenticket/rails,574,515,517,76,42,43,35,11,5257,5266,3775,447,4292,4440,2943,319,4960,4744,3654,447,3995,3918,2822,319
schuetzm/rails,574,515,517,73,42,43,35,10,5257,5266,3775,423,4292,4440,2943,293,4960,4744,3654,423,3995,3918,2822,293
lcreid/rails,574,515,517,67,42,43,35,8,5257,5266,3775,363,4292,4440,2943,236,4960,4744,3654,363,3995,3918,2822,236
fabianoleittes/rails,574,515,518,115,42,43,35,17,5257,5267,3783,859,4292,4440,2943,678,4960,4745,3662,859,3995,3918,2822,678
baerjam/rails,574,515,403,0,42,43,28,0,5257,5266,2635,0,4292,4440,1965,0,4960,4744,2635,0,3995,3918,1965,0
yawboakye/rails,574,515,518,146,42,43,35,20,5257,5267,3783,1079,4292,4440,2943,859,4960,4745,3662,1079,3995,3918,2822,859
esparta/rails,575,515,522,250,42,43,35,27,5258,5267,3789,2096,4292,4440,2943,1671,4961,4745,3668,2096,3995,3918,2822,1671
jeremy/rails,575,515,522,264,42,43,35,27,5258,5267,3789,2193,4292,4440,2943,1743,4961,4745,3668,2165,3995,3918,2822,1715
flanger001/rails,575,515,522,228,42,43,35,27,5258,5267,3789,1895,4292,4440,2943,1513,4961,4745,3668,1895,3995,3918,2822,1513
betesh/rails,575,515,522,225,42,43,35,26,5258,5267,3789,1854,4292,4440,2943,1474,4961,4745,3668,1854,3995,3918,2822,1474
prathamesh-sonpatki/rails,575,515,522,245,42,43,35,27,5258,5267,3789,2056,4292,4440,2943,1639,4961,4745,3668,2056,3995,3918,2822,1639
brbloggers/brbloggers,0,4,2,0,0,2,2,0,0,2321,562,0,0,2317,562,0,0,933,502,0,0,929,502,0
tiagofilipe12/pATLAS,0,4,4,0,0,2,1,0,0,967,597,0,0,962,587,0,0,502,494,0,0,497,484,0
bjverde/formDin,0,4,4,5,0,3,3,2,0,583,658,696,0,581,655,686,0,565,585,542,0,563,582,532
wrench-project/wrench,0,4,9,10,0,3,5,6,0,601,1183,661,0,594,1167,657,0,601,912,650,0,594,896,646
fabiocolacio/Marker,0,4,13,8,0,2,2,1,0,177,593,24,0,166,558,13,0,177,593,24,0,166,558,13
thunderhoser/GewitterGefahr,0,4,2,5,0,1,2,2,0,278,1218,1647,0,264,1218,1641,0,278,533,679,0,264,533,673
cobrabot/MATLAB.devTools.CI,0,4,1,0,0,2,1,0,0,523,522,0,0,521,522,0,0,523,484,0,0,521,484,0
edrlab/readium-desktop,0,4,8,9,0,4,5,7,0,267,549,559,0,267,541,549,0,267,549,559,0,267,541,549
qooob/authentic-theme,0,4,10,4,0,1,5,1,0,192,730,318,0,183,723,311,0,192,664,318,0,183,657,311
ratnania/pyccel,0,4,5,4,0,4,4,0,0,1064,1160,10,0,1064,1158,0,0,1064,1018,10,0,1064,1016,0
appbaseio/reactivesearch,0,4,29,31,0,3,6,6,0,742,1637,526,0,739,1585,486,0,742,1316,526,0,739,1264,486
velocity-ci/velocity,0,4,6,4,0,2,4,2,0,261,606,177,0,255,601,162,0,261,606,177,0,255,601,162
dragonfire535/xiaobot,0,4,4,2,0,1,1,1,0,2174,802,102,0,2163,797,101,0,495,489,102,0,484,484,101
openweave/openweave-core,0,4,54,40,0,0,11,9,0,4,815,624,0,0,702,540,0,4,815,624,0,0,702,540
ircluzar/RTC3,0,4,6,4,0,1,3,3,0,103,505,374,0,91,485,372,0,103,505,374,0,91,485,372
patrick91/pycon,0,4,12,16,0,2,8,8,0,67,509,1888,0,57,502,1863,0,67,509,1459,0,57,502,1434
giraud/reasonml-idea-plugin,0,4,4,1,0,2,2,1,0,339,702,18,0,332,699,18,0,339,508,18,0,332,505,18
vstconsulting/polemarch,0,4,7,4,0,3,4,3,0,988,1177,247,0,980,1165,246,0,988,1177,247,0,980,1165,246
MDE4CPP/MDE4CPP,0,4,9,2,0,3,3,0,0,540,1026,2,0,530,1011,0,0,540,562,2,0,530,547,0
TrustedPlus/esign,0,4,5,2,0,2,2,1,0,348,764,58,0,345,761,57,0,348,552,58,0,345,549,57
CaptainFact/captain-fact-frontend,0,4,12,16,0,2,4,8,0,137,622,470,0,133,602,440,0,137,568,470,0,133,548,440
wieslawsoltes/BatchEncoder,0,4,2,2,0,2,2,1,0,1674,1065,16,0,1666,1065,15,0,976,921,16,0,968,921,15
vrancurel/ntl,0,4,4,4,0,3,3,0,0,287,520,6,0,286,511,0,0,287,520,6,0,286,511,0
uni-lu/MATLAB.devTools.CI,0,4,1,1,0,2,1,1,0,523,530,185,0,521,530,185,0,523,484,185,0,521,484,185
mrtyler/gpii-terraform,0,4,9,10,0,3,7,8,0,282,1545,1266,0,279,1534,1261,0,282,1437,1266,0,279,1426,1261
dmitrizzle/Analog.Cafe,0,4,3,4,0,3,2,1,0,1389,943,381,0,1386,941,371,0,588,521,381,0,585,519,371
state-of-the-dapps/sotd-www,0,4,7,0,0,3,4,0,0,214,505,0,0,210,502,0,0,214,505,0,0,210,502,0
stillwater-sc/universal,0,4,6,5,0,2,3,3,0,448,1026,831,0,445,1021,824,0,448,573,604,0,445,568,597
tateisu/SubwayTooter,0,4,10,18,0,2,3,4,0,407,628,553,0,399,613,520,0,407,590,553,0,399,575,520
wizards-of-lua/wizards-of-lua,0,4,2,4,0,2,2,1,0,404,584,87,0,394,584,80,0,404,584,87,0,394,584,80
TOMB5/TOMB5,0,4,3,3,0,4,3,2,0,644,665,1320,0,644,665,1319,0,644,665,698,0,644,665,697
dsmjs/components,0,4,5,6,0,3,3,4,0,224,545,450,0,221,542,438,0,224,545,450,0,221,542,438
Aviella/Alyle-UI,0,4,5,2,0,1,2,2,0,85,1147,375,0,76,1141,375,0,85,867,375,0,76,861,375
xieguigang/MassSpectrum-toolkits,0,4,2,1,0,2,1,1,0,390,808,111,0,377,807,111,0,390,485,111,0,377,484,111
Siderus/Lumpy,0,4,5,2,0,2,3,0,0,165,629,8,0,163,626,0,0,165,629,8,0,163,626,0
mkarneim/luamod,0,4,2,0,0,2,2,0,0,404,580,0,0,394,580,0,0,404,580,0,0,394,580,0
GobiernoFacil/agentes-v2,0,4,4,2,0,3,3,1,0,1713,1227,25,0,1709,1221,15,0,987,994,25,0,983,988,15
HicServices/RDMP,0,4,4,7,0,2,3,6,0,636,1739,1202,0,622,1730,1192,0,636,896,1003,0,622,887,993
xieguigang/spectrum,0,4,2,1,0,2,1,1,0,390,808,822,0,377,807,822,0,390,485,484,0,377,484,484
AdoptOpenJDK/openjdk-releases,0,4,5,0,0,1,1,0,0,3577,12716,0,0,3571,12708,0,0,490,492,0,0,484,484,0
reasonml-editor/reasonml-idea-plugin,0,4,4,8,0,2,2,2,0,339,702,317,0,332,699,303,0,339,508,317,0,332,505,303
websage-team/super-project,0,4,6,5,0,2,4,1,0,131,772,118,0,116,770,95,0,131,677,118,0,116,675,95
veonim/veonim,0,4,6,9,0,2,3,2,0,580,2166,367,0,577,2159,354,0,501,778,367,0,498,771,354
leixet/Xiaomi.eu-MIUIv9-XML-Compare,0,4,5,0,0,2,3,0,0,1219,978,0,0,1216,975,0,0,611,575,0,0,608,572,0
PDIS/join-archive,0,4,1,1,0,2,1,1,0,6588,2477,18,0,6585,2477,18,0,513,484,18,0,510,484,18
mhoffman/CatAppBrowser,0,4,6,2,0,2,2,1,0,378,982,28,0,375,963,25,0,378,569,28,0,375,550,25
MissingPersons-SeniorDesign/missing-persons,0,4,5,0,0,2,5,0,0,85,611,0,0,76,611,0,0,85,611,0,0,76,611,0
jadedResearcher/SBURBSimulator,0,4,3,3,0,3,2,2,0,6384,1910,146,0,6381,1902,137,0,1212,583,146,0,1209,575,137
noms-digital-studio/licences,0,4,6,6,0,2,4,3,0,309,1610,382,0,304,1598,368,0,309,1065,382,0,304,1053,368
History-Research-Environment/HRE--History-Research-Environment,0,4,1,1,0,1,1,1,0,143,761,324,0,138,761,324,0,143,484,324,0,138,484,324
